Physics,Chemistry,Maths,Total,Category,Percentile,Rank
25,25,45,95,ST,68.32,100362
56,22,23,101,General,68.32,100362
37,25,37,99,OBC,68.32,100362
11,64,26,101,General,68.32,100362
2,69,26,97,SC,68.32,100362
12,43,46,101,General,68.32,100362
2,5,92,99,OBC,68.32,100362
35,62,4,101,General,68.32,100362
79,14,4,97,SC,68.32,100362
33,8,60,101,General,68.32,100362
33,62,4,99,OBC,68.32,100362
40,13,48,101,General,68.32,100362
26,24,45,95,ST,68.32,100362
21,78,2,101,General,68.32,100362
66,22,12,100,EWS,68.32,100362
17,70,13,100,EWS,68.32,100362
56,5,36,97,SC,68.32,100362
67,10,23,100,EWS,68.32,100362
30,44,26,100,EWS,68.32,100362
23,36,40,99,OBC,68.32,100362
66,4,29,99,OBC,68.32,100362
12,35,53,100,EWS,68.32,100362
18,30,49,97,SC,68.32,100362
17,54,28,99,OBC,68.32,100362
22,4,71,97,SC,68.32,100362
16,38,47,101,General,68.32,100362
25,4,68,97,SC,68.32,100362
2,50,49,101,General,68.32,100362
23,20,58,101,General,68.32,100362
4,32,64,100,EWS,68.32,100362
2,97,2,101,General,68.32,100362
14,18,67,99,OBC,68.32,100362
52,41,7,100,EWS,68.32,100362
92,6,3,101,General,68.32,100362
43,53,1,97,SC,68.32,100362
39,19,41,99,OBC,68.32,100362
38,42,19,99,OBC,68.32,100362
43,52,4,99,OBC,68.32,100362
53,5,39,97,SC,68.32,100362
9,40,52,101,General,68.32,100362
7,81,11,99,OBC,68.32,100362
15,59,25,99,OBC,68.32,100362
7,63,29,99,OBC,68.32,100362
6,69,20,95,ST,68.32,100362
28,4,68,100,EWS,68.32,100362
27,16,56,99,OBC,68.32,100362
43,46,12,101,General,68.32,100362
78,7,16,101,General,68.32,100362
48,8,45,101,General,68.32,100362
13,21,65,99,OBC,68.32,100362
19,14,68,101,General,68.32,100362
66,1,28,95,ST,68.32,100362
54,23,22,99,OBC,68.32,100362
47,3,47,97,SC,68.32,100362
26,40,29,95,ST,68.32,100362
15,46,40,101,General,68.32,100362
56,27,17,100,EWS,68.32,100362
2,44,49,95,ST,68.32,100362
26,69,6,101,General,68.32,100362
73,3,21,97,SC,68.32,100362
37,27,36,100,EWS,68.32,100362
78,0,23,101,General,68.32,100362
74,4,21,99,OBC,68.32,100362
98,2,0,100,EWS,68.32,100362
3,52,46,101,General,68.32,100362
13,84,3,100,EWS,68.32,100362
40,7,54,101,General,68.32,100362
38,50,11,99,OBC,68.32,100362
69,13,19,101,General,68.32,100362
14,5,80,99,OBC,68.32,100362
41,42,16,99,OBC,68.32,100362
68,19,12,99,OBC,68.32,100362
50,3,48,101,General,68.32,100362
74,5,20,99,OBC,68.32,100362
25,46,29,100,General,68.08,101888
12,67,15,94,ST,68.08,101888
15,83,2,100,General,68.08,101888
70,8,20,98,OBC,68.08,101888
89,11,0,100,General,68.08,101888
2,15,79,96,SC,68.08,101888
72,6,20,98,OBC,68.08,101888
8,57,31,96,SC,68.08,101888
3,45,50,98,OBC,68.08,101888
31,19,50,100,General,68.08,101888
3,74,22,99,EWS,68.08,101888
25,25,46,96,SC,68.08,101888
1,75,22,98,OBC,68.08,101888
39,8,49,96,SC,68.08,101888
5,69,24,98,OBC,68.08,101888
81,14,5,100,General,68.08,101888
40,11,49,100,General,68.08,101888
81,2,17,100,General,68.08,101888
43,44,12,99,EWS,68.08,101888
39,39,20,98,OBC,68.08,101888
66,6,28,100,General,68.08,101888
32,2,64,98,OBC,68.08,101888
2,65,29,96,SC,68.08,101888
28,1,67,96,SC,68.08,101888
25,71,4,100,General,68.08,101888
10,32,54,96,SC,68.08,101888
34,58,8,100,General,68.08,101888
20,5,71,96,SC,68.08,101888
18,3,73,94,ST,68.08,101888
1,19,80,100,General,68.08,101888
30,12,58,100,General,68.08,101888
4,53,43,100,General,68.08,101888
21,31,46,98,OBC,68.08,101888
4,24,72,100,General,68.08,101888
8,83,9,100,General,68.08,101888
1,68,30,99,EWS,68.08,101888
2,92,6,100,General,68.08,101888
92,5,3,100,General,68.08,101888
58,4,32,94,ST,68.08,101888
68,12,18,98,OBC,68.08,101888
28,27,41,96,SC,68.08,101888
14,25,57,96,SC,68.08,101888
24,39,31,94,ST,68.08,101888
38,55,7,100,General,68.08,101888
28,64,8,100,General,68.08,101888
7,12,79,98,OBC,68.08,101888
62,14,18,94,ST,68.08,101888
77,3,19,99,EWS,68.08,101888
40,34,22,96,SC,68.08,101888
34,17,43,94,ST,68.08,101888
51,24,24,99,EWS,68.08,101888
81,6,13,100,General,68.08,101888
91,3,2,96,SC,68.08,101888
10,54,36,100,General,68.08,101888
79,0,15,94,ST,68.08,101888
58,9,32,99,EWS,68.08,101888
30,34,36,100,General,68.08,101888
39,6,51,96,SC,68.08,101888
14,12,72,98,OBC,68.08,101888
42,52,0,94,ST,68.08,101888
6,90,2,98,OBC,68.08,101888
4,63,32,99,EWS,68.08,101888
40,4,50,94,ST,68.08,101888
36,31,32,99,EWS,68.08,101888
28,69,3,100,General,68.08,101888
42,8,50,100,General,68.08,101888
31,50,15,96,SC,68.08,101888
10,89,1,100,General,68.08,101888
71,19,4,94,ST,68.08,101888
33,35,32,100,General,68.08,101888
76,1,19,96,SC,68.08,101888
13,17,64,94,ST,68.08,101888
18,51,29,98,OBC,68.08,101888
39,29,28,96,SC,68.08,101888
28,58,14,100,General,68.08,101888
10,70,14,94,ST,68.08,101888
77,4,17,98,OBC,68.08,101888
11,11,74,96,SC,68.08,101888
13,77,10,100,General,68.08,101888
22,17,61,100,General,68.08,101888
11,9,76,96,SC,68.08,101888
30,28,40,98,OBC,68.08,101888
14,77,8,99,EWS,68.08,101888
34,25,40,99,EWS,68.08,101888
5,65,30,100,General,68.08,101888
49,31,18,98,OBC,68.08,101888
41,16,43,100,General,68.08,101888
17,48,33,98,OBC,68.08,101888
19,76,3,98,OBC,68.08,101888
28,42,24,94,ST,68.08,101888
12,19,65,96,SC,68.08,101888
57,30,12,99,EWS,68.08,101888
56,29,13,98,OBC,68.08,101888
6,60,34,100,General,68.08,101888
79,2,15,96,SC,68.08,101888
2,82,10,94,ST,68.08,101888
6,45,47,98,OBC,68.08,101888
62,35,1,98,OBC,68.08,101888
71,4,24,99,EWS,68.08,101888
5,82,13,100,General,68.08,101888
16,52,32,100,General,68.08,101888
23,39,32,94,ST,68.08,101888
26,31,41,98,OBC,68.08,101888
10,62,26,98,OBC,68.08,101888
20,78,0,98,OBC,68.08,101888
28,30,41,99,EWS,68.08,101888
45,49,4,98,OBC,68.08,101888
0,42,57,99,EWS,68.08,101888
15,79,4,98,OBC,68.08,101888
58,35,7,100,General,68.08,101888
22,74,4,100,General,68.08,101888
13,52,35,100,General,68.08,101888
43,52,3,98,OBC,68.08,101888
17,38,41,96,SC,68.08,101888
26,17,53,96,SC,68.08,101888
1,3,95,99,EWS,68.08,101888
66,3,29,98,OBC,68.08,101888
64,27,3,94,ST,68.08,101888
58,28,10,96,SC,68.08,101888
39,13,46,98,OBC,68.08,101888
47,21,32,100,General,68.08,101888
56,38,6,100,General,68.08,101888
37,25,38,100,General,68.08,101888
70,6,24,100,General,68.08,101888
87,3,6,96,SC,68.08,101888
73,3,23,99,EWS,68.08,101888
39,8,52,99,EWS,68.08,101888
18,72,10,100,General,68.08,101888
44,8,48,100,General,68.08,101888
1,44,51,96,SC,68.08,101888
18,16,64,98,OBC,68.08,101888
89,1,8,98,OBC,68.08,101888
28,1,71,100,General,68.08,101888
16,16,66,98,OBC,68.08,101888
32,5,61,98,OBC,68.08,101888
45,0,51,96,SC,68.08,101888
39,55,5,99,EWS,68.08,101888
39,13,42,94,ST,68.08,101888
18,38,44,100,General,68.08,101888
43,57,0,100,General,68.08,101888
2,81,15,98,OBC,68.08,101888
31,10,57,98,OBC,68.08,101888
3,93,4,100,General,68.08,101888
83,8,9,100,General,68.08,101888
30,49,15,94,ST,68.08,101888
52,37,9,98,OBC,68.08,101888
80,3,13,96,SC,68.08,101888
38,18,38,94,ST,68.08,101888
61,32,7,100,General,68.08,101888
77,5,18,100,General,68.08,101888
35,10,55,100,General,68.08,101888
80,14,2,96,SC,68.08,101888
32,5,63,100,General,68.08,101888
22,68,9,99,EWS,68.08,101888
4,8,88,100,General,68.08,101888
16,17,65,98,OBC,68.08,101888
6,50,44,100,General,68.08,101888
14,18,62,94,ST,68.08,101888
1,9,90,100,General,68.08,101888
2,42,52,96,SC,68.08,101888
5,5,90,100,General,68.08,101888
38,26,35,99,EWS,68.08,101888
61,36,1,98,OBC,68.08,101888
18,67,9,94,ST,68.08,101888
1,26,73,100,General,68.08,101888
43,38,18,99,EWS,68.08,101888
15,13,70,98,OBC,68.08,101888
16,8,74,98,OBC,68.08,101888
80,9,11,100,General,68.08,101888
0,68,32,100,General,68.08,101888
21,63,12,96,SC,68.08,101888
21,17,62,100,General,68.08,101888
19,9,68,96,SC,68.08,101888
19,59,20,98,OBC,68.08,101888
29,0,71,100,General,68.08,101888
7,33,58,98,OBC,68.08,101888
67,22,7,96,SC,68.08,101888
1,7,90,98,OBC,68.08,101888
70,13,17,100,General,68.08,101888
35,10,55,100,General,68.08,101888
48,41,11,100,General,68.08,101888
32,19,47,98,OBC,68.08,101888
6,76,14,96,SC,68.08,101888
2,78,16,96,SC,68.08,101888
8,80,10,98,OBC,68.08,101888
10,16,74,100,General,68.08,101888
95,5,0,100,General,68.08,101888
3,75,20,98,OBC,68.08,101888
5,72,21,98,OBC,68.08,101888
4,68,24,96,SC,68.08,101888
5,54,41,100,General,68.08,101888
48,3,47,98,OBC,68.08,101888
78,3,19,100,General,68.08,101888
66,25,7,98,OBC,68.08,101888
9,65,24,98,OBC,68.08,101888
89,0,11,100,General,68.08,101888
1,79,18,98,OBC,68.08,101888
41,5,52,98,OBC,68.08,101888
10,52,38,100,General,68.08,101888
44,3,49,96,SC,68.08,101888
28,9,61,98,OBC,68.08,101888
75,2,21,98,OBC,68.08,101888
30,45,25,100,General,68.08,101888
87,7,6,100,General,68.08,101888
15,40,43,98,OBC,68.08,101888
0,30,68,98,OBC,68.08,101888
28,59,7,94,ST,68.08,101888
64,18,18,100,General,68.08,101888
65,30,4,99,EWS,68.08,101888
20,39,41,100,General,68.08,101888
62,7,27,96,SC,68.08,101888
3,87,10,100,General,68.08,101888
45,54,0,99,EWS,68.08,101888
65,32,1,98,OBC,68.08,101888
49,39,10,98,OBC,68.08,101888
68,12,20,100,General,68.08,101888
69,29,2,100,General,68.08,101888
57,12,25,94,ST,68.08,101888
76,16,2,94,ST,68.08,101888
10,76,14,100,General,68.08,101888
30,43,26,99,EWS,68.08,101888
17,52,30,99,EWS,68.08,101888
4,33,62,99,EWS,68.08,101888
21,10,67,98,OBC,68.08,101888
17,10,73,100,General,68.08,101888
62,16,16,94,ST,68.08,101888
26,45,29,100,General,68.08,101888
1,28,69,98,OBC,68.08,101888
45,25,30,100,General,68.08,101888
71,4,21,96,SC,68.08,101888
10,12,76,98,OBC,68.08,101888
40,4,56,100,General,68.08,101888
61,9,30,100,General,68.08,101888
3,88,7,98,OBC,68.08,101888
32,44,24,100,General,68.08,101888
20,1,78,99,EWS,68.08,101888
53,37,8,98,OBC,68.08,101888
59,19,22,100,General,68.08,101888
30,15,53,98,OBC,68.08,101888
26,18,56,100,General,68.08,101888
10,3,85,98,OBC,68.08,101888
28,42,28,98,OBC,68.08,101888
42,43,15,100,General,68.08,101888
46,7,47,100,General,68.08,101888
78,1,17,96,SC,68.08,101888
46,16,37,99,EWS,68.08,101888
42,39,17,98,OBC,68.08,101888
19,14,63,96,SC,68.08,101888
34,4,61,99,General,67.84,103426
56,20,22,98,EWS,67.84,103426
27,8,58,93,ST,67.84,103426
61,19,18,98,EWS,67.84,103426
30,4,59,93,ST,67.84,103426
15,11,73,99,General,67.84,103426
40,20,37,97,OBC,67.84,103426
11,20,68,99,General,67.84,103426
46,39,13,98,EWS,67.84,103426
7,7,83,97,OBC,67.84,103426
42,16,39,97,OBC,67.84,103426
0,73,24,97,OBC,67.84,103426
25,55,17,97,OBC,67.84,103426
62,32,3,97,OBC,67.84,103426
25,46,24,95,SC,67.84,103426
32,56,11,99,General,67.84,103426
19,31,47,97,OBC,67.84,103426
25,9,63,97,OBC,67.84,103426
23,24,52,99,General,67.84,103426
1,81,13,95,SC,67.84,103426
61,26,8,95,SC,67.84,103426
10,3,86,99,General,67.84,103426
56,25,17,98,EWS,67.84,103426
18,15,60,93,ST,67.84,103426
66,12,20,98,EWS,67.84,103426
53,37,8,98,EWS,67.84,103426
26,1,72,99,General,67.84,103426
5,40,54,99,General,67.84,103426
81,13,3,97,OBC,67.84,103426
11,29,59,99,General,67.84,103426
52,6,39,97,OBC,67.84,103426
28,7,64,99,General,67.84,103426
33,47,15,95,SC,67.84,103426
48,45,2,95,SC,67.84,103426
9,56,34,99,General,67.84,103426
29,7,57,93,ST,67.84,103426
88,8,1,97,OBC,67.84,103426
35,39,19,93,ST,67.84,103426
18,13,66,97,OBC,67.84,103426
24,11,64,99,General,67.84,103426
16,53,28,97,OBC,67.84,103426
60,38,0,98,EWS,67.84,103426
31,5,63,99,General,67.84,103426
24,40,35,99,General,67.84,103426
25,57,11,93,ST,67.84,103426
9,86,4,99,General,67.84,103426
9,39,51,99,General,67.84,103426
3,46,46,95,SC,67.84,103426
17,52,30,99,General,67.84,103426
16,1,82,99,General,67.84,103426
32,29,36,97,OBC,67.84,103426
30,36,33,99,General,67.84,103426
12,32,53,97,OBC,67.84,103426
0,25,73,98,EWS,67.84,103426
25,55,19,99,General,67.84,103426
18,20,60,98,EWS,67.84,103426
15,49,35,99,General,67.84,103426
69,7,21,97,OBC,67.84,103426
8,83,8,99,General,67.84,103426
22,41,36,99,General,67.84,103426
49,50,0,99,General,67.84,103426
48,0,49,97,OBC,67.84,103426
7,91,1,99,General,67.84,103426
54,9,34,97,OBC,67.84,103426
4,44,51,99,General,67.84,103426
47,36,12,95,SC,67.84,103426
56,9,34,99,General,67.84,103426
47,44,8,99,General,67.84,103426
51,9,37,97,OBC,67.84,103426
35,62,2,99,General,67.84,103426
28,37,32,97,OBC,67.84,103426
13,9,77,99,General,67.84,103426
38,2,57,97,OBC,67.84,103426
30,16,49,95,SC,67.84,103426
19,69,7,95,SC,67.84,103426
6,45,48,99,General,67.84,103426
24,3,70,97,OBC,67.84,103426
53,33,13,99,General,67.84,103426
32,43,24,99,General,67.84,103426
2,63,28,93,ST,67.84,103426
32,57,6,95,SC,67.84,103426
37,9,53,99,General,67.84,103426
29,61,9,99,General,67.84,103426
4,39,56,99,General,67.84,103426
9,73,17,99,General,67.84,103426
16,62,21,99,General,67.84,103426
48,31,19,98,EWS,67.84,103426
45,9,45,99,General,67.84,103426
22,70,5,97,OBC,67.84,103426
16,77,6,99,General,67.84,103426
76,2,21,99,General,67.84,103426
49,29,17,95,SC,67.84,103426
8,79,11,98,EWS,67.84,103426
5,50,43,98,EWS,67.84,103426
73,22,4,99,General,67.84,103426
38,31,30,99,General,67.84,103426
40,1,56,97,OBC,67.84,103426
17,51,29,97,OBC,67.84,103426
20,36,39,95,SC,67.84,103426
21,24,54,99,General,67.84,103426
28,62,5,95,SC,67.84,103426
28,43,28,99,General,67.84,103426
38,20,39,97,OBC,67.84,103426
9,16,74,99,General,67.84,103426
45,19,35,99,General,67.84,103426
76,20,2,98,EWS,67.84,103426
25,11,63,99,General,67.84,103426
42,17,38,97,OBC,67.84,103426
44,1,50,95,SC,67.84,103426
50,32,17,99,General,67.84,103426
4,43,50,97,OBC,67.84,103426
47,25,27,99,General,67.84,103426
32,1,66,99,General,67.84,103426
28,49,18,95,SC,67.84,103426
6,91,2,99,General,67.84,103426
75,2,20,97,OBC,67.84,103426
21,6,72,99,General,67.84,103426
0,46,51,97,OBC,67.84,103426
26,17,56,99,General,67.84,103426
26,47,26,99,General,67.84,103426
49,29,21,99,General,67.84,103426
21,14,60,95,SC,67.84,103426
45,54,0,99,General,67.84,103426
52,16,31,99,General,67.84,103426
4,80,9,93,ST,67.84,103426
60,33,4,97,OBC,67.84,103426
14,63,20,97,OBC,67.84,103426
39,6,54,99,General,67.84,103426
22,14,61,97,OBC,67.84,103426
10,24,65,99,General,67.84,103426
47,39,11,97,OBC,67.84,103426
25,19,55,99,General,67.84,103426
7,28,60,95,SC,67.84,103426
2,63,32,97,OBC,67.84,103426
17,11,71,99,General,67.84,103426
53,20,26,99,General,67.84,103426
39,51,9,99,General,67.84,103426
6,52,35,93,ST,67.84,103426
8,47,38,93,ST,67.84,103426
11,45,43,99,General,67.84,103426
54,39,2,95,SC,67.84,103426
76,4,17,97,OBC,67.84,103426
36,1,60,97,OBC,67.84,103426
4,27,68,99,General,67.84,103426
18,74,7,99,General,67.84,103426
23,57,19,99,General,67.84,103426
48,17,32,97,OBC,67.84,103426
25,65,7,97,OBC,67.84,103426
18,68,13,99,General,67.84,103426
18,80,1,99,General,67.84,103426
11,31,57,99,General,67.84,103426
60,14,23,97,OBC,67.84,103426
56,2,39,97,OBC,67.84,103426
27,12,56,95,SC,67.84,103426
40,49,6,95,SC,67.84,103426
6,42,50,98,EWS,67.84,103426
11,19,69,99,General,67.84,103426
64,33,0,97,OBC,67.84,103426
4,12,82,98,EWS,67.84,103426
4,7,84,95,SC,67.84,103426
44,0,51,95,SC,67.84,103426
44,20,33,97,OBC,67.84,103426
17,76,4,97,OBC,67.84,103426
10,69,20,99,General,67.84,103426
32,43,24,99,General,67.84,103426
43,34,22,99,General,67.84,103426
15,38,44,97,OBC,67.84,103426
4,80,13,97,OBC,67.84,103426
64,9,26,99,General,67.84,103426
49,27,23,99,General,67.84,103426
34,39,26,99,General,67.84,103426
49,27,19,95,SC,67.84,103426
33,12,54,99,General,67.84,103426
3,15,80,98,EWS,67.84,103426
58,26,15,99,General,67.84,103426
29,8,62,99,General,67.84,103426
56,34,9,99,General,67.84,103426
10,37,48,95,SC,67.84,103426
30,61,7,98,EWS,67.84,103426
46,12,39,97,OBC,67.84,103426
2,12,79,93,ST,67.84,103426
18,47,34,99,General,67.84,103426
19,36,40,95,SC,67.84,103426
5,43,47,95,SC,67.84,103426
37,37,24,98,EWS,67.84,103426
38,51,10,99,General,67.84,103426
58,20,19,97,OBC,67.84,103426
41,1,57,99,General,67.84,103426
8,3,82,93,ST,67.84,103426
29,1,67,97,OBC,67.84,103426
20,40,38,98,EWS,67.84,103426
44,14,41,99,General,67.84,103426
8,76,13,97,OBC,67.84,103426
28,39,26,93,ST,67.84,103426
64,5,30,99,General,67.84,103426
57,24,18,99,General,67.84,103426
51,4,42,97,OBC,67.84,103426
17,12,70,99,General,67.84,103426
34,59,5,98,EWS,67.84,103426
76,19,4,99,General,67.84,103426
15,78,4,97,OBC,67.84,103426
66,23,10,99,General,67.84,103426
15,54,26,95,SC,67.84,103426
37,42,20,99,General,67.84,103426
36,14,49,99,General,67.84,103426
9,4,85,98,EWS,67.84,103426
40,46,13,99,General,67.84,103426
40,40,19,99,General,67.84,103426
24,38,37,99,General,67.84,103426
21,39,35,95,SC,67.84,103426
19,53,27,99,General,67.84,103426
49,23,26,98,EWS,67.84,103426
26,54,17,97,OBC,67.84,103426
18,18,57,93,ST,67.84,103426
31,19,45,95,SC,67.84,103426
21,47,29,97,OBC,67.84,103426
24,21,54,99,General,67.84,103426
91,6,0,97,OBC,67.84,103426
17,1,75,93,ST,67.84,103426
33,55,9,97,OBC,67.84,103426
25,40,34,99,General,67.84,103426
17,81,1,99,General,67.84,103426
3,40,50,93,ST,67.84,103426
48,12,35,95,SC,67.84,103426
21,52,20,93,ST,67.84,103426
15,24,59,98,EWS,67.84,103426
15,69,11,95,SC,67.84,103426
20,36,43,99,General,67.84,103426
10,86,1,97,OBC,67.84,103426
67,32,0,99,General,67.84,103426
38,9,50,97,OBC,67.84,103426
14,57,26,97,OBC,67.84,103426
25,32,40,97,OBC,67.84,103426
25,1,66,92,ST,67.6,104976
9,65,24,98,General,67.6,104976
10,49,39,98,General,67.6,104976
20,41,33,94,SC,67.6,104976
66,14,17,97,EWS,67.6,104976
30,35,33,98,General,67.6,104976
63,24,5,92,ST,67.6,104976
4,93,1,98,General,67.6,104976
31,45,22,98,General,67.6,104976
6,38,50,94,SC,67.6,104976
61,20,11,92,ST,67.6,104976
58,9,25,92,ST,67.6,104976
95,3,0,98,General,67.6,104976
36,13,45,94,SC,67.6,104976
86,11,1,98,General,67.6,104976
40,15,41,96,OBC,67.6,104976
10,72,12,94,SC,67.6,104976
62,18,16,96,OBC,67.6,104976
33,22,42,97,EWS,67.6,104976
95,0,2,97,EWS,67.6,104976
50,33,13,96,OBC,67.6,104976
23,57,18,98,General,67.6,104976
14,51,27,92,ST,67.6,104976
3,46,49,98,General,67.6,104976
14,68,16,98,General,67.6,104976
26,46,25,97,EWS,67.6,104976
54,2,40,96,OBC,67.6,104976
4,15,79,98,General,67.6,104976
6,0,90,96,OBC,67.6,104976
16,16,66,98,General,67.6,104976
27,18,53,98,General,67.6,104976
78,12,8,98,General,67.6,104976
9,24,65,98,General,67.6,104976
28,34,36,98,General,67.6,104976
4,12,81,97,EWS,67.6,104976
5,15,74,94,SC,67.6,104976
46,30,18,94,SC,67.6,104976
9,59,29,97,EWS,67.6,104976
52,42,4,98,General,67.6,104976
14,70,14,98,General,67.6,104976
25,63,10,98,General,67.6,104976
40,6,52,98,General,67.6,104976
26,38,32,96,OBC,67.6,104976
37,45,14,96,OBC,67.6,104976
43,35,20,98,General,67.6,104976
3,15,74,92,ST,67.6,104976
36,51,11,98,General,67.6,104976
26,55,13,94,SC,67.6,104976
6,21,71,98,General,67.6,104976
90,5,3,98,General,67.6,104976
60,3,33,96,OBC,67.6,104976
10,48,40,98,General,67.6,104976
63,12,21,96,OBC,67.6,104976
23,38,37,98,General,67.6,104976
36,24,38,98,General,67.6,104976
37,24,37,98,General,67.6,104976
12,17,67,96,OBC,67.6,104976
3,33,61,97,EWS,67.6,104976
78,2,17,97,EWS,67.6,104976
24,61,12,97,EWS,67.6,104976
15,12,71,98,General,67.6,104976
10,25,57,92,ST,67.6,104976
16,50,32,98,General,67.6,104976
15,48,31,94,SC,67.6,104976
28,19,47,94,SC,67.6,104976
47,44,6,97,EWS,67.6,104976
22,43,31,96,OBC,67.6,104976
47,43,8,98,General,67.6,104976
4,17,77,98,General,67.6,104976
9,30,59,98,General,67.6,104976
21,2,75,98,General,67.6,104976
7,3,84,94,SC,67.6,104976
83,7,8,98,General,67.6,104976
39,16,39,94,SC,67.6,104976
91,0,5,96,OBC,67.6,104976
15,41,42,98,General,67.6,104976
17,12,63,92,ST,67.6,104976
14,49,35,98,General,67.6,104976
10,12,76,98,General,67.6,104976
39,4,55,98,General,67.6,104976
31,55,10,96,OBC,67.6,104976
21,56,21,98,General,67.6,104976
16,68,10,94,SC,67.6,104976
9,24,63,96,OBC,67.6,104976
24,42,28,94,SC,67.6,104976
89,4,3,96,OBC,67.6,104976
32,59,7,98,General,67.6,104976
4,4,90,98,General,67.6,104976
61,11,24,96,OBC,67.6,104976
89,5,4,98,General,67.6,104976
13,55,28,96,OBC,67.6,104976
34,28,30,92,ST,67.6,104976
35,24,39,98,General,67.6,104976
32,62,2,96,OBC,67.6,104976
44,41,13,98,General,67.6,104976
27,19,48,94,SC,67.6,104976
25,53,14,92,ST,67.6,104976
40,4,53,97,EWS,67.6,104976
60,32,6,98,General,67.6,104976
68,13,17,98,General,67.6,104976
18,44,36,98,General,67.6,104976
1,3,94,98,General,67.6,104976
62,19,15,96,OBC,67.6,104976
77,9,6,92,ST,67.6,104976
19,39,38,96,OBC,67.6,104976
6,44,46,96,OBC,67.6,104976
77,1,20,98,General,67.6,104976
15,37,46,98,General,67.6,104976
42,9,47,98,General,67.6,104976
22,46,30,98,General,67.6,104976
10,48,40,98,General,67.6,104976
71,0,27,98,General,67.6,104976
37,27,32,96,OBC,67.6,104976
6,45,45,96,OBC,67.6,104976
27,0,71,98,General,67.6,104976
11,42,39,92,ST,67.6,104976
2,7,89,98,General,67.6,104976
9,18,71,98,General,67.6,104976
77,9,12,98,General,67.6,104976
19,20,57,96,OBC,67.6,104976
78,5,15,98,General,67.6,104976
64,18,14,96,OBC,67.6,104976
26,20,52,98,General,67.6,104976
33,32,31,96,OBC,67.6,104976
26,8,62,96,OBC,67.6,104976
65,28,3,96,OBC,67.6,104976
7,10,81,98,General,67.6,104976
21,62,15,98,General,67.6,104976
15,54,29,98,General,67.6,104976
0,64,32,96,OBC,67.6,104976
26,61,10,97,EWS,67.6,104976
42,41,14,97,EWS,67.6,104976
65,25,6,96,OBC,67.6,104976
10,86,1,97,EWS,67.6,104976
16,42,40,98,General,67.6,104976
11,15,70,96,OBC,67.6,104976
17,2,79,98,General,67.6,104976
53,8,33,94,SC,67.6,104976
29,57,12,98,General,67.6,104976
23,64,9,96,OBC,67.6,104976
57,29,6,92,ST,67.6,104976
14,20,63,97,EWS,67.6,104976
1,23,73,97,EWS,67.6,104976
50,6,41,97,EWS,67.6,104976
1,48,47,96,OBC,67.6,104976
21,50,23,94,SC,67.6,104976
42,17,35,94,SC,67.6,104976
36,15,47,98,General,67.6,104976
18,58,18,94,SC,67.6,104976
13,82,2,97,EWS,67.6,104976
33,46,19,98,General,67.6,104976
40,53,5,98,General,67.6,104976
18,13,63,94,SC,67.6,104976
80,5,12,97,EWS,67.6,104976
35,44,15,94,SC,67.6,104976
27,38,31,96,OBC,67.6,104976
30,9,58,97,EWS,67.6,104976
12,4,80,96,OBC,67.6,104976
76,9,9,94,SC,67.6,104976
27,37,33,97,EWS,67.6,104976
52,42,4,98,General,67.6,104976
47,38,11,96,OBC,67.6,104976
61,16,20,97,EWS,67.6,104976
58,17,23,98,General,67.6,104976
31,67,0,98,General,67.6,104976
68,13,13,94,SC,67.6,104976
30,45,23,98,General,67.6,104976
31,61,4,96,OBC,67.6,104976
14,0,82,96,OBC,67.6,104976
31,56,11,98,General,67.6,104976
47,19,28,94,SC,67.6,104976
17,27,54,98,General,67.6,104976
54,5,39,98,General,67.6,104976
30,25,41,96,OBC,67.6,104976
1,26,69,96,OBC,67.6,104976
24,57,15,96,OBC,67.6,104976
42,18,38,98,General,67.6,104976
9,38,50,97,EWS,67.6,104976
2,48,48,98,General,67.6,104976
